x,y,z
89629.28421525091,43185.40975113951,43.148
89628.87998474909,43185.420148860496,43.148
89629.26975820669,43185.40861179969,43.148
89629.27644179332,43185.50838820031,43.148
89629.89675820668,43185.36661179969,43.148
89629.90344179331,43185.46638820031,43.148
89629.89675820668,43185.36661179969,43.148
89629.27644179332,43185.50838820031,43.148
89629.8860305186,43185.36852031958,43.148
89629.9141694814,43185.46447968042,43.148
89630.46133051859,43185.199820319576,43.148
89630.4894694814,43185.29577968042,43.148
89630.46133051859,43185.199820319576,43.148
89629.9141694814,43185.46447968042,43.148
89630.44764582094,43185.20621027138,43.148
89630.50315417905,43185.28938972861,43.148
89630.99834582095,43184.83871027138,43.148
89631.05385417906,43184.92188972861,43.148
89630.99834582095,43184.83871027138,43.148
89630.50315417905,43185.28938972861,43.148
89630.98774194586,43184.84822727363,43.148
89631.06445805414,43184.912372726365,43.148
89631.44444194586,43184.30202727363,43.148
89631.52115805414,43184.36617272637,43.148
89631.44444194586,43184.30202727363,43.148
89631.06445805414,43184.912372726365,43.148
89631.4378242179,43184.312255567915,43.148
89631.5277757821,43184.355944432085,43.148
89631.76712421789,43183.634255567915,43.148
89631.8570757821,43183.677944432085,43.148
89631.76712421789,43183.634255567915,43.148
89631.5277757821,43184.355944432085,43.148
89631.76795538976,43183.63262121449,43.148
89631.85624461023,43183.67957878551,43.148
89632.14355538976,43182.92642121449,43.148
89632.23184461023,43182.97337878551,43.148
89632.14355538976,43182.92642121449,43.148
89631.85624461023,43183.67957878551,43.148
89632.14202521036,43182.9295575886,43.148
89632.23337478963,43182.9702424114,43.148
89632.50362521036,43182.1176575886,43.148
89632.59497478964,43182.1583424114,43.148
89632.50362521036,43182.1176575886,43.148
89632.23337478963,43182.9702424114,43.148
89632.50465151593,43182.1154941605,43.148
89632.59394848406,43182.1605058395,43.148
89632.87645151594,43181.3778941605,43.148
89632.96574848407,43181.4229058395,43.148
89632.87645151594,43181.3778941605,43.148
89632.59394848406,43182.1605058395,43.148
89632.87670111636,43181.37740567211,43.148
89632.96549888366,43181.42339432789,43.148
89633.33810111636,43180.48650567211,43.148
89633.42689888366,43180.53249432789,43.148
89633.33810111636,43180.48650567211,43.148
89632.96549888366,43181.42339432789,43.148
89633.34204634487,43180.48011459974,43.148
89633.42295365514,43180.53888540026,43.148
89634.05064634487,43179.50461459974,43.148
89634.13155365514,43179.56338540026,43.148
89634.05064634487,43179.50461459974,43.148
89633.42295365514,43180.53888540026,43.148
89634.05933466672,43179.49538699891,43.148
89634.1228653333,43179.57261300109,43.148
89635.0055346667,43178.71698699891,43.148
89635.06906533329,43178.794213001085,43.148
89635.0055346667,43178.71698699891,43.148
89634.1228653333,43179.57261300109,43.148
89635.00692124362,43178.71588688788,43.148
89635.06767875637,43178.79531311211,43.148
89635.64382124362,43178.22868688789,43.1475
89635.70457875637,43178.308113112114,43.1475
89635.64382124362,43178.22868688789,43.1475
89635.06767875637,43178.79531311211,43.148
89635.6450221163,43178.227796412364,43.1475
89635.70337788369,43178.30900358764,43.1475
89636.30672211631,43177.752296412364,43.1473
89636.3650778837,43177.83350358764,43.1473
89636.30672211631,43177.752296412364,43.1473
89635.70337788369,43178.30900358764,43.1475
89636.32142237131,43177.745041892194,43.1473
89636.3503776287,43177.840758107806,43.1473
89637.47212237131,43177.39694189219,43.147
89637.5010776287,43177.4926581078,43.147
89637.47212237131,43177.39694189219,43.147
89636.3503776287,43177.840758107806,43.1473
89637.4725948201,43177.396801511335,43.147
89637.50060517991,43177.49279848866,43.147
89638.68239482009,43177.04380151134,43.1465
89638.71040517991,43177.139798488664,43.1465
89638.68239482009,43177.04380151134,43.1465
89637.50060517991,43177.49279848866,43.147
89638.69183342658,43177.04200897314,43.1465
89638.70096657342,43177.14159102686,43.1465
89640.18123342659,43176.905408973136,43.146
89640.19036657343,43177.00499102686,43.146
89640.18123342659,43176.905408973136,43.146
89638.70096657342,43177.14159102686,43.1465
89640.18552268669,43176.90520076815,43.146
89640.18607731332,43177.00519923184,43.146
89641.57382268668,43176.89750076816,43.146
89641.57437731331,43176.997499231846,43.146
89641.57382268668,43176.89750076816,43.146
89640.18607731332,43177.00519923184,43.146
89641.57609069886,43176.897539642305,43.146
89641.57210930114,43176.9974603577,43.146
89642.94889069886,43176.952239642305,43.146
89642.94490930114,43177.0521603577,43.146
89642.94889069886,43176.952239642305,43.146
89641.57210930114,43176.9974603577,43.146
89642.95635836394,43176.95310275632,43.146
89642.93744163605,43177.051297243685,43.146
89644.48195836395,43177.24700275632,43.146
89644.46304163606,43177.34519724368,43.146
89644.48195836395,43177.24700275632,43.146
89642.93744163605,43177.051297243685,43.146
89644.48234620989,43177.24707906218,43.146
89644.46265379012,43177.34512093782,43.146
89645.83554620988,43177.51887906218,43.146
89645.81585379012,43177.61692093782,43.146
89645.83554620988,43177.51887906218,43.146
89644.46265379012,43177.34512093782,43.146
89645.83871465501,43177.51962351825,43.146
89645.812685345,43177.61617648175,43.146
89647.441914655,43177.95182351825,43.146
89647.41588534499,43178.04837648175,43.146
89647.441914655,43177.95182351825,43.146
89645.812685345,43177.61617648175,43.146
89647.44402302928,43177.95244190453,43.146
89647.41377697072,43178.04775809547,43.146
89648.97432302928,43178.43804190453,43.146
89648.94407697071,43178.53335809547,43.146
89648.97432302928,43178.43804190453,43.146
89647.41377697072,43178.04775809547,43.146
89648.9783857311,43178.439527413226,43.146
89648.9400142689,43178.53187258677,43.146
89649.8957857311,43178.82072741323,43.146
89649.8574142689,43178.91307258677,43.146
89649.8957857311,43178.82072741323,43.146
89648.9400142689,43178.53187258677,43.146
89649.8992415876,43178.82232019837,43.146
89649.85395841241,43178.91147980163,43.146
89651.0337415876,43179.39852019837,43.146
89650.98845841241,43179.48767980163,43.146
89651.0337415876,43179.39852019837,43.146
89649.85395841241,43178.91147980163,43.146
89651.03657209896,43179.40007475011,43.146
89650.98562790104,43179.48612524988,43.146
89652.29327209896,43180.14407475012,43.146
89652.24232790104,43180.23012524989,43.146
89652.29327209896,43180.14407475012,43.146
89650.98562790104,43179.48612524988,43.146
89652.29761742665,43180.14696371875,43.146
89652.23798257335,43180.22723628126,43.146
89653.50261742665,43181.04216371875,43.146
89653.44298257335,43181.12243628126,43.146
89653.50261742665,43181.04216371875,43.146
89652.23798257335,43180.22723628126,43.146
89653.50334976509,43181.04271828931,43.146
89653.44225023492,43181.12188171069,43.146
89654.57484976508,43181.86971828931,43.146
89654.51375023491,43181.94888171069,43.146
89654.57484976508,43181.86971828931,43.146
89653.44225023492,43181.12188171069,43.146
89654.5764456139,43181.871003007844,43.146
89654.51215438609,43181.947596992155,43.146
89655.3596456139,43182.52840300785,43.146
89655.2953543861,43182.60499699216,43.146
89655.3596456139,43182.52840300785,43.146
89654.51215438609,43181.947596992155,43.146
89655.36088061919,43182.52947454738,43.146
89655.29411938081,43182.603925452626,43.146
89656.03668061919,43183.13547454738,43.146
89655.9699193808,43183.209925452626,43.146
89656.03668061919,43183.13547454738,43.146
89655.29411938081,43182.603925452626,43.146
89656.03425074341,43183.13343103489,43.146
89655.97234925658,43183.211968965115,43.146
89656.86795074341,43183.79053103489,43.146
89656.80604925659,43183.86906896511,43.146
89656.86795074341,43183.79053103489,43.146
89655.97234925658,43183.211968965115,43.146
89656.85786826296,43183.78436305973,43.146
89656.81613173704,43183.87523694027,43.146
89657.29376826296,43183.98456305973,43.1463
89657.25203173704,43184.07543694027,43.1463
89657.29376826296,43183.98456305973,43.1463
89656.81613173704,43183.87523694027,43.146
89657.2944849671,43183.984899119656,43.1463
89657.25131503289,43184.07510088034,43.1463
89657.9227849671,43184.285599119656,43.1464
89657.87961503289,43184.37580088034,43.1464
89657.9227849671,43184.285599119656,43.1464
89657.25131503289,43184.07510088034,43.1463
89657.90353355074,43184.28075448386,43.1464
89657.89886644925,43184.38064551614,43.1464
89658.43433355074,43184.30555448386,43.1465
89658.42966644926,43184.40544551614,43.1465
89658.43433355074,43184.30555448386,43.1465
89657.89886644925,43184.38064551614,43.1464
89658.42152743247,43184.306609045016,43.1465
89658.44247256753,43184.40439095498,43.1465
89658.76512743246,43184.23300904502,43.1468
89658.78607256753,43184.330790954984,43.1468
89658.76512743246,43184.23300904502,43.1468
89658.44247256753,43184.40439095498,43.1465
89658.74908617276,43184.239508761755,43.1468
89658.80211382723,43184.32429123825,43.1468
89659.21578617276,43183.94760876175,43.1469
89659.26881382724,43184.032391238245,43.1469
89659.21578617276,43183.94760876175,43.1469
89658.80211382723,43184.32429123825,43.1468
89659.20847542156,43183.95317748074,43.1469
89659.27612457843,43184.026822519256,43.1469
89659.82997542157,43183.38227748074,43.147
89659.89762457844,43183.45592251926,43.147
89659.82997542157,43183.38227748074,43.147
89659.27612457843,43184.026822519256,43.1469
89659.81750750657,43183.40020541822,43.147
89659.91009249345,43183.43799458178,43.147
89660.06170750655,43182.80190541822,43.1473
89660.15429249343,43182.83969458178,43.1473
89660.06170750655,43182.80190541822,43.1473
89659.91009249345,43183.43799458178,43.147
89660.05879594777,43182.811913989666,43.1473
89660.15720405222,43182.82968601034,43.1473
89660.15409594777,43182.28421398967,43.1475
89660.25250405222,43182.30198601034,43.1475
89660.15409594777,43182.28421398967,43.1475
89660.15720405222,43182.82968601034,43.1473
89660.15351987185,43182.29778388468,43.1475
89660.25308012814,43182.28841611533,43.1475
89660.10271987185,43181.757883884675,43.1478
89660.20228012814,43181.74851611532,43.1478
89660.10271987185,43181.757883884675,43.1478
89660.25308012814,43182.28841611533,43.1475
89660.10355799065,43181.76343132071,43.1478
89660.20144200935,43181.74296867929,43.1478
89659.95525799064,43181.05403132071,43.148
89660.05314200935,43181.03356867929,43.148
89659.95525799064,43181.05403132071,43.148
89660.20144200935,43181.74296867929,43.1478
89659.96707144963,43181.07728836949,43.148
89660.04132855036,43181.01031163051,43.148
89659.45557144964,43180.51018836949,43.148
89659.52982855037,43180.44321163051,43.148
89659.45557144964,43180.51018836949,43.148
89660.04132855036,43181.01031163051,43.148
89659.46731663149,43180.51977765727,43.148
89659.51808336852,43180.43362234273,43.148
89658.87401663148,43180.170177657266,43.148
89658.92478336851,43180.08402234273,43.148
89658.87401663148,43180.170177657266,43.148
89659.51808336852,43180.43362234273,43.148
89658.87624520597,43180.17141541032,43.148
89658.92255479402,43180.08278458968,43.148
89657.68734520598,43179.550215410316,43.148
89657.73365479402,43179.46158458968,43.148
89657.68734520598,43179.550215410316,43.148
89658.92255479402,43180.08278458968,43.148
89657.69032056857,43179.55164702748,43.148
89657.73067943144,43179.46015297251,43.148
89656.94742056857,43179.22394702749,43.148
89656.98777943144,43179.13245297252,43.148
89656.94742056857,43179.22394702749,43.148
89657.73067943144,43179.46015297251,43.148
89656.94201762648,43179.221159774184,43.148
89656.99318237352,43179.13524022582,43.148
89656.11161762648,43178.726659774184,43.148
89656.16278237352,43178.64074022582,43.148
89656.11161762648,43178.726659774184,43.148
89656.99318237352,43179.13524022582,43.148
89656.10901886094,43178.725001614665,43.148
89656.16538113906,43178.64239838534,43.148
89655.29371886094,43178.16870161466,43.148
89655.35008113905,43178.086098385334,43.148
89655.29371886094,43178.16870161466,43.148
89656.16538113906,43178.64239838534,43.148
89655.29372112591,43178.1687031614,43.148
89655.35007887408,43178.0860968386,43.148
89654.28162112592,43177.4782031614,43.148
89654.33797887409,43177.3955968386,43.148
89654.28162112592,43177.4782031614,43.148
89655.35007887408,43178.0860968386,43.148
89654.28911434332,43177.482420365915,43.148
89654.33048565668,43177.391379634086,43.148
89652.91441434332,43176.857720365915,43.148
89652.95578565668,43176.766679634085,43.148
89652.91441434332,43176.857720365915,43.148
89654.33048565668,43177.391379634086,43.148
89652.9215449797,43176.860327553586,43.148
89652.9486550203,43176.764072446415,43.148
89651.7271449797,43176.523927553586,43.148
89651.75425502029,43176.427672446414,43.148
89651.7271449797,43176.523927553586,43.148
89652.9486550203,43176.764072446415,43.148
89651.73367025937,43176.52530336292,43.148
89651.74772974061,43176.42629663708,43.148
89650.72737025938,43176.38240336292,43.148
89650.74142974062,43176.28339663708,43.148
89650.72737025938,43176.38240336292,43.148
89651.74772974061,43176.42629663708,43.148
89650.72947828943,43176.38265717738,43.148
89650.73932171057,43176.28314282262,43.148
89649.50417828943,43176.26145717738,43.148
89649.51402171057,43176.16194282262,43.148
89649.50417828943,43176.26145717738,43.148
89650.73932171057,43176.28314282262,43.148
89649.5044414201,43176.261482503396,43.148
89649.5137585799,43176.1619174966,43.148
89648.3193414201,43176.1505825034,43.148
89648.32865857989,43176.051017496604,43.148
89648.3193414201,43176.1505825034,43.148
89649.5137585799,43176.1619174966,43.148
89648.32018167275,43176.150653990226,43.148
89648.32781832723,43176.050946009775,43.148
89646.70248167276,43176.02675399023,43.148
89646.71011832725,43175.927046009776,43.148
89646.70248167276,43176.02675399023,43.148
89648.32781832723,43176.050946009775,43.148
89646.69985164981,43176.02648244636,43.148
89646.7127483502,43175.927317553644,43.148
89645.6064516498,43175.88428244636,43.148
89645.61934835018,43175.78511755364,43.148
89645.6064516498,43175.88428244636,43.148
89646.7127483502,43175.927317553644,43.148
89645.5956853379,43175.88164310795,43.148
89645.63011466208,43175.78775689205,43.148
89644.59408533791,43175.51434310795,43.148
89644.6285146621,43175.420456892054,43.148
89644.59408533791,43175.51434310795,43.148
89645.63011466208,43175.78775689205,43.148
89644.582481732,43175.50825960747,43.148
89644.64011826801,43175.42654039253,43.148
89643.916381732,43175.03845960747,43.148
89643.97401826801,43174.95674039253,43.148
89643.916381732,43175.03845960747,43.148
89644.64011826801,43175.42654039253,43.148
89643.91638375855,43175.038461037984,43.148
89643.97401624145,43174.95673896202,43.148
89643.02078375855,43174.40686103798,43.148
89643.07841624145,43174.32513896202,43.148
89643.02078375855,43174.40686103798,43.148
89643.97401624145,43174.95673896202,43.148
89643.0096014621,43174.396001950714,43.148
89643.0895985379,43174.33599804929,43.148
89641.5339014621,43172.42860195071,43.148
89641.61389853791,43172.36859804929,43.148
89641.5339014621,43172.42860195071,43.148
89643.0895985379,43174.33599804929,43.148
89641.52642422322,43172.41428600559,43.148
89641.62137577678,43172.382913994414,43.148
89640.71162422322,43169.94818600559,43.148
89640.80657577678,43169.916813994416,43.148
89640.71162422322,43169.94818600559,43.148
89641.62137577678,43172.382913994414,43.148
89640.70969250519,43169.9401745936,43.148
89640.8085074948,43169.92482540641,43.148
89640.5207925052,43168.72407459359,43.148
89640.61960749481,43168.7087254064,43.148
89640.5207925052,43168.72407459359,43.148
89640.8085074948,43169.92482540641,43.148
89640.52023887937,43168.71837138566,43.148
89640.62016112063,43168.71442861434,43.148
89640.47943887937,43167.68437138566,43.148
89640.57936112063,43167.68042861434,43.148
89640.47943887937,43167.68437138566,43.148
89640.62016112063,43168.71442861434,43.148
89640.47979165542,43167.67615402359,43.148
89640.57900834458,43167.68864597641,43.148
89640.65529165542,43166.282254023594,43.148
89640.75450834457,43166.29474597641,43.148
89640.65529165542,43166.282254023594,43.148
89640.57900834458,43167.68864597641,43.148
89640.65670620478,43166.27518240587,43.148
89640.75309379521,43166.30181759413,43.148
89641.03210620479,43164.91668240587,43.148
89641.12849379522,43164.94331759413,43.148
89641.03210620479,43164.91668240587,43.148
89640.75309379521,43166.30181759413,43.148
89641.0340513726,43164.91099829973,43.148
89641.1265486274,43164.94900170027,43.148
89641.3919513726,43164.039898299736,43.148
89641.48444862741,43164.07790170027,43.148
89641.3919513726,43164.039898299736,43.148
89641.1265486274,43164.94900170027,43.148
89641.3961838687,43164.031795669536,43.148
89641.48021613131,43164.08600433047,43.148
89641.91748386869,43163.223695669534,43.148
89642.0015161313,43163.27790433047,43.148
89641.91748386869,43163.223695669534,43.148
89641.48021613131,43164.08600433047,43.148
89641.91537459736,43163.22728513282,43.148
89642.00362540263,43163.27431486718,43.148
89642.35177459737,43162.408385132825,43.148
89642.44002540264,43162.45541486718,43.148
89642.35177459737,43162.408385132825,43.148
89642.00362540263,43163.27431486718,43.148
89642.35858898194,43162.39861504925,43.148
89642.43321101807,43162.46518495076,43.148
89643.15638898194,43161.50431504925,43.148
89643.23101101807,43161.57088495076,43.148
89643.15638898194,43161.50431504925,43.148
89642.43321101807,43162.46518495076,43.148
89643.1657372941,43161.49615018435,43.148
89643.22166270591,43161.57904981566,43.148
89644.59143729409,43160.534350184345,43.148
89644.6473627059,43160.61724981565,43.148
89644.59143729409,43160.534350184345,43.148
89643.22166270591,43161.57904981566,43.148
89644.5997743434,43160.529812679364,43.148
89644.6390256566,43160.62178732063,43.148
89649.1008743434,43158.60891267937,43.0349
89649.1401256566,43158.700887320636,43.0349
89649.1008743434,43158.60891267937,43.0349
89644.6390256566,43160.62178732063,43.148
89649.09942567335,43158.60955826623,43.0349
89649.14157432666,43158.70024173377,43.0349
89652.72042567335,43156.92655826623,42.9217
89652.76257432665,43157.01724173377,42.9217
89652.72042567335,43156.92655826623,42.9217
89649.14157432666,43158.70024173377,43.0349
89652.72458228825,43156.924849058305,42.9217
89652.75841771175,43157.01895094169,42.9217
89655.37058228825,43155.97344905831,42.8085
89655.40441771175,43156.06755094169,42.8085
89655.37058228825,43155.97344905831,42.8085
89652.75841771175,43157.01895094169,42.9217
89655.37580751014,43155.971886361585,42.8085
89655.39919248986,43156.06911363841,42.8085
89657.41930751014,43155.48038636159,42.7519
89657.44269248986,43155.577613638416,42.7519
89657.41930751014,43155.48038636159,42.7519
89655.39919248986,43156.06911363841,42.8085
89657.42899626317,43155.479040163846,42.7519
89657.43300373682,43155.57895983616,42.7519
89659.37379626317,43155.401040163844,42.6953
89659.37780373682,43155.50095983616,42.6953
89659.37379626317,43155.401040163844,42.6953
89657.43300373682,43155.57895983616,42.7519
89659.38580599801,43155.40201143049,42.6953
89659.36579400198,43155.499988569514,42.6953
89660.90990599802,43155.71331143049,42.78
89660.88989400199,43155.811288569515,42.78
89660.90990599802,43155.71331143049,42.78
89659.36579400198,43155.499988569514,42.6953
89660.91721401262,43155.7153934446,42.78
89660.88258598739,43155.8092065554,42.78
89662.52781401262,43156.3098934446,42.8647
89662.49318598739,43156.4037065554,42.8647
89662.52781401262,43156.3098934446,42.8647
89660.88258598739,43155.8092065554,42.78
89662.53466208125,43156.31302564787,42.8647
89662.48633791876,43156.400574352134,42.8647
89663.99996208125,43157.12182564787,42.9494
89663.95163791876,43157.20937435213,42.9494
89663.99996208125,43157.12182564787,42.9494
89662.48633791876,43156.400574352134,42.8647
89664.00996023603,43157.12908865276,42.9494
89663.94163976397,43157.202111347244,42.9494
89665.30356023603,43158.339388652756,43.0341
89665.23523976398,43158.41241134724,43.0341
89665.30356023603,43158.339388652756,43.0341
89663.94163976397,43157.202111347244,42.9494
89665.30932300987,43158.34579762142,43.0341
89665.22947699013,43158.40600237858,43.0341
89666.64882300988,43160.12229762142,43.0765
89666.56897699014,43160.18250237858,43.0765
89666.64882300988,43160.12229762142,43.0765
89665.22947699013,43158.40600237858,43.0341
89666.6558936527,43160.13532380099,43.0765
89666.56190634731,43160.16947619901,43.0765
89667.2191936527,43161.68552380099,43.1189
89667.12520634731,43161.719676199005,43.1189
89667.2191936527,43161.68552380099,43.1189
89666.56190634731,43160.16947619901,43.0765
89667.21986161513,43161.68748806612,43.1189
89667.12453838487,43161.717711933874,43.1189
89667.47846161513,43162.50308806612,43.1401
89667.38313838487,43162.533311933876,43.1401
89667.47846161513,43162.50308806612,43.1401
89667.12453838487,43161.717711933874,43.1189
89667.47993286641,43162.50892845266,43.1401
89667.3816671336,43162.527471547335,43.1401
89667.6259328664,43163.28262845266,43.1454
89667.52766713359,43163.30117154733,43.1454
89667.6259328664,43163.28262845266,43.1454
89667.3816671336,43162.527471547335,43.1401
89667.62671064146,43163.29488797194,43.1454
89667.52688935853,43163.28891202805,43.1454
89667.57741064146,43164.11838797195,43.1507
89667.47758935853,43164.11241202806,43.1507
89667.57741064146,43164.11838797195,43.1507
89667.52688935853,43163.28891202805,43.1454
89667.57635557366,43164.1260363991,43.1507
89667.47864442633,43164.1047636009,43.1507
89667.43425557367,43164.7787363991,43.156
89667.33654442633,43164.7574636009,43.156
89667.43425557367,43164.7787363991,43.156
89667.47864442633,43164.1047636009,43.1507
89667.43466278665,43164.77665441032,43.156
89667.33613721335,43164.75954558968,43.156
89667.28336278665,43165.64795441032,43.1612
89667.18483721335,43165.63084558968,43.1612
89667.28336278665,43165.64795441032,43.1612
89667.33613721335,43164.75954558968,43.156
89667.28403444756,43165.64195951643,43.1612
89667.18416555245,43165.63684048357,43.1612
89667.26793444755,43165.95605951644,43.1718
89667.16806555244,43165.95094048357,43.1718
89667.26793444755,43165.95605951644,43.1718
89667.18416555245,43165.63684048357,43.1612
89667.26762054564,43165.94735170183,43.1718
89667.16837945435,43165.95964829818,43.1718
89667.32002054564,43166.370251701825,43.1771
89667.22077945435,43166.38254829818,43.1771
89667.32002054564,43166.370251701825,43.1771
89667.16837945435,43165.95964829818,43.1718
89667.31983400992,43166.368898082554,43.1771
89667.22096599007,43166.38390191745,43.1771
89667.39803400992,43166.88419808255,43.1824
89667.29916599007,43166.89920191745,43.1824
89667.39803400992,43166.88419808255,43.1824
89667.22096599007,43166.38390191745,43.1771
89667.38638595682,43166.85895520443,43.1824
89667.31081404317,43166.92444479557,43.1824
89667.81768595682,43167.35665520443,43.193
89667.74211404317,43167.42214479557,43.193
89667.81768595682,43167.35665520443,43.193
89667.31081404317,43166.92444479557,43.1824
89667.80805738957,43167.34808219076,43.193
89667.75174261042,43167.43071780924,43.193
89668.25575738958,43167.653182190756,43.1983
89668.19944261042,43167.73581780924,43.1983
89668.25575738958,43167.653182190756,43.1983
89667.75174261042,43167.43071780924,43.193
89668.24038377492,43167.64616186618,43.1983
89668.21481622508,43167.74283813382,43.1983
89668.82798377491,43167.80156186618,43.2036
89668.80241622508,43167.89823813382,43.2036
89668.82798377491,43167.80156186618,43.2036
89668.21481622508,43167.74283813382,43.1983
89668.82030562218,43167.80016135669,43.2036
89668.81009437781,43167.899638643314,43.2036
89669.75650562218,43167.89626135669,43.2142
89669.74629437781,43167.995738643316,43.2142
89669.75650562218,43167.89626135669,43.2142
89668.81009437781,43167.899638643314,43.2036
89669.73725304,43167.89804310644,43.2142
89669.76554695998,43167.993956893566,43.2142
89670.10675304,43167.78904310644,43.2195
89670.13504695999,43167.88495689356,43.2195
89670.10675304,43167.78904310644,43.2195
89669.76554695998,43167.993956893566,43.2142
89670.10450692089,43167.7897637117,43.2195
89670.1372930791,43167.8842362883,43.2195
89670.6272069209,43167.6083637117,43.2248
89670.6599930791,43167.7028362883,43.2248
89670.6272069209,43167.6083637117,43.2248
89670.1372930791,43167.8842362883,43.2195
89670.60530951667,43167.623446634505,43.2248
89670.68189048332,43167.68775336549,43.2248
89670.93170951668,43167.23474663451,43.2301
89671.00829048333,43167.299053365496,43.2301
89670.93170951668,43167.23474663451,43.2301
89670.68189048332,43167.68775336549,43.2248
89670.93118185463,43167.2353856887,43.2301
89671.00881814538,43167.298414311306,43.2301
89671.24098185463,43166.8537856887,43.2354
89671.31861814538,43166.916814311306,43.2354
89671.24098185463,43166.8537856887,43.2354
89671.00881814538,43167.298414311306,43.2301
89671.23650688982,43166.860285870345,43.2354
89671.32309311019,43166.91031412966,43.2354
89671.57150688981,43166.280485870346,43.246
89671.65809311018,43166.33051412966,43.246
89671.57150688981,43166.280485870346,43.246
89671.32309311019,43166.91031412966,43.2354
89671.56586516705,43166.29523442077,43.246
89671.66373483294,43166.31576557923,43.246
89671.70356516706,43165.63883442077,43.2513
89671.80143483295,43165.65936557923,43.2513
89671.70356516706,43165.63883442077,43.2513
89671.66373483294,43166.31576557923,43.246
89671.70531194378,43165.63256859192,43.2513
89671.79968805623,43165.66563140808,43.2513
89671.91211194378,43165.04226859192,43.254
89672.00648805623,43165.07533140808,43.254
89671.91211194378,43165.04226859192,43.254
89671.79968805623,43165.66563140808,43.2513
89671.91588728713,43165.03399402318,43.254
89672.00271271287,43165.08360597682,43.254
89672.46648728714,43164.07039402318,43.2553
89672.55331271287,43164.12000597682,43.2553
89672.46648728714,43164.07039402318,43.2553
89672.00271271287,43165.08360597682,43.254
89672.47006035915,43164.064987370715,43.2553
89672.54973964086,43164.12541262929,43.2553
89673.30956035915,43162.95798737071,43.2566
89673.38923964086,43163.01841262929,43.2566
89673.30956035915,43162.95798737071,43.2566
89672.54973964086,43164.12541262929,43.2553
89673.30645013807,43162.96260098486,43.2566
89673.39234986194,43163.01379901514,43.2566
89673.87565013807,43162.007600984856,43.2619
89673.96154986194,43162.05879901514,43.2619
89673.87565013807,43162.007600984856,43.2619
89673.39234986194,43163.01379901514,43.2566
89673.87702803357,43162.005419219386,43.2619
89673.96017196644,43162.06098078061,43.2619
89674.70312803357,43160.769219219386,43.2646
89674.78627196643,43160.82478078061,43.2646
89674.70312803357,43160.769219219386,43.2646
89673.96017196644,43162.06098078061,43.2619
89674.7018626776,43160.77121310803,43.2646
89674.7875373224,43160.822786891964,43.2646
89675.3854626776,43159.63561310803,43.2672
89675.4711373224,43159.68718689196,43.2672
89675.3854626776,43159.63561310803,43.2672
89674.7875373224,43160.822786891964,43.2646
89675.38824361579,43159.63147532373,43.2672
89675.46835638421,43159.69132467626,43.2672
89675.9098436158,43158.93327532373,43.2778
89675.98995638422,43158.993124676264,43.2778
89675.9098436158,43158.93327532373,43.2778
89675.46835638421,43159.69132467626,43.2672
89675.90922784021,43158.93411777877,43.2778
89675.9905721598,43158.992282221225,43.2778
89676.8301278402,43157.646217778776,43.2831
89676.9114721598,43157.70438222123,43.2831
89676.8301278402,43157.646217778776,43.2831
89675.9905721598,43158.992282221225,43.2778
89676.8246558357,43157.65604600519,43.2831
89676.9169441643,43157.694553994814,43.2831
89677.13075583571,43156.92244600519,43.2857
89677.2230441643,43156.960953994814,43.2857
89677.13075583571,43156.92244600519,43.2857
89676.9169441643,43157.694553994814,43.2831
89677.12875617137,43156.92820289456,43.2857
89677.22504382864,43156.955197105446,43.2857
89677.26985617136,43156.424902894556,43.2883
89677.36614382864,43156.45189710544,43.2883
89677.26985617136,43156.424902894556,43.2883
89677.22504382864,43156.955197105446,43.2857
89677.26862688515,43156.44629276,43.2883
89677.36737311484,43156.430507239995,43.2883
89677.13672688516,43155.62119276,43.2989
89677.23547311485,43155.60540723999,43.2989
89677.13672688516,43155.62119276,43.2989
89677.36737311484,43156.430507239995,43.2883
89677.1402631364,43155.633274534506,43.2989
89677.23193686361,43155.59332546549,43.2989
89676.84036313639,43154.94507453451,43.3042
89676.9320368636,43154.90512546549,43.3042
89676.84036313639,43154.94507453451,43.3042
89677.23193686361,43155.59332546549,43.2989
89676.84385568253,43154.95168869962,43.3042
89676.92854431746,43154.89851130038,43.3042
89676.53705568254,43154.463088699624,43.3069
89676.62174431747,43154.40991130038,43.3069
89676.53705568254,43154.463088699624,43.3069
89676.92854431746,43154.89851130038,43.3042
89676.53919595125,43154.46622599313,43.3069
89676.61960404876,43154.40677400688,43.3069
89676.22769595125,43154.04492599313,43.3095
89676.30810404876,43153.98547400688,43.3095
89676.22769595125,43154.04492599313,43.3095
89676.61960404876,43154.40677400688,43.3069
89676.24201318085,43154.057977011435,43.3095
89676.29378681917,43153.97242298857,43.3095
89675.52071318084,43153.62147701143,43.3201
89675.57248681916,43153.535922988565,43.3201
89675.52071318084,43153.62147701143,43.3201
89676.29378681917,43153.97242298857,43.3095
89675.52070923502,43153.62147462427,43.3201
89675.57249076499,43153.53592537573,43.3201
89674.86580923501,43153.22507462427,43.3254
89674.91759076498,43153.13952537573,43.3254
89674.86580923501,43153.22507462427,43.3254
89675.57249076499,43153.53592537573,43.3201
89674.86581069234,43153.225075506416,43.3254
89674.91758930765,43153.139524493585,43.3254
89674.06761069235,43152.74197550642,43.3307
89674.11938930766,43152.65642449359,43.3307
