x,y,z
89633.11557786746,43147.461269367566,43.148
89633.56760294462,43146.63166429117,43.148
89633.58499705538,43146.641535708826,43.148
89634.03370294462,43145.810364291174,43.148
89634.05109705539,43145.82023570883,43.148
89634.03370294462,43145.810364291174,43.148
89633.58499705538,43146.641535708826,43.148
89634.03374418865,43145.810292312904,43.148
89634.05105581136,43145.8203076871,43.148
89634.50594418864,43144.9940923129,43.148
89634.52325581135,43145.0041076871,43.148
89634.50594418864,43144.9940923129,43.148
89634.05105581136,43145.8203076871,43.148
89634.5060422651,43144.993926493975,43.148
89634.52315773489,43145.00427350603,43.148
89634.9932422651,43144.188026493975,43.148
89635.0103577349,43144.19837350603,43.148
89634.9932422651,43144.188026493975,43.148
89634.52315773489,43145.00427350603,43.148
89634.99325037611,43144.18801310022,43.148
89635.01034962389,43144.198386899785,43.148
89635.48175037612,43143.382813100216,43.148
89635.4988496239,43143.39318689978,43.148
89635.48175037612,43143.382813100216,43.148
89635.01034962389,43144.198386899785,43.148
89635.48193463314,43143.38252089143,43.148
89635.49866536687,43143.39347910857,43.148
89635.99733463312,43142.59562089143,43.1463
89636.01406536686,43142.60657910857,43.1463
89635.99733463312,43142.59562089143,43.1463
89635.49866536687,43143.39347910857,43.148
89635.99763220275,43142.59519147753,43.1463
89636.01376779724,43142.60700852247,43.1463
89636.54873220276,43141.84269147753,43.1428
89636.56486779725,43141.85450852247,43.1428
89636.54873220276,43141.84269147753,43.1428
89636.01376779724,43142.60700852247,43.1463
89636.5490722252,43141.842253230214,43.1428
89636.56452777481,43141.85494676978,43.1428
89637.1345722252,43141.129353230215,43.1397
89637.15002777481,43141.14204676978,43.1397
89637.1345722252,43141.129353230215,43.1397
89636.56452777481,43141.85494676978,43.1428
89637.13503014443,43141.12883347236,43.1397
89637.14956985558,43141.14256652764,43.1397
89637.75643014442,43140.47093347236,43.1366
89637.77096985557,43140.48466652764,43.1366
89637.75643014442,43140.47093347236,43.1366
89637.14956985558,43141.14256652764,43.1397
89637.75701123665,43140.470366263246,43.1366
89637.77038876334,43140.485233736756,43.1366
89638.40761123666,43139.88496626324,43.1338
89638.42098876335,43139.89983373675,43.1338
89638.40761123666,43139.88496626324,43.1338
89637.77038876334,43140.485233736756,43.1366
89638.40815285213,43139.88451250561,43.1338
89638.42044714787,43139.90028749438,43.1338
89639.09205285212,43139.351512505615,43.1308
89639.10434714786,43139.36728749439,43.1308
89639.09205285212,43139.351512505615,43.1308
89638.42044714787,43139.90028749438,43.1338
89639.09249970694,43139.3511837568,43.1308
89639.10390029305,43139.3676162432,43.1308
89639.78579970695,43138.8701837568,43.1266
89639.79720029306,43138.8866162432,43.1266
89639.78579970695,43138.8701837568,43.1266
89639.10390029305,43139.3676162432,43.1308
89639.7862098763,43138.86991385923,43.1266
89639.79679012371,43138.886886140775,43.1266
89640.4978098763,43138.42631385923,43.1224
89640.50839012371,43138.44328614078,43.1224
89640.4978098763,43138.42631385923,43.1224
89639.79679012371,43138.886886140775,43.1266
89640.49875456818,43138.42579349042,43.1224
89640.50744543182,43138.44380650958,43.1224
89641.22065456818,43138.07749349042,43.1186
89641.22934543183,43138.09550650958,43.1186
89641.22065456818,43138.07749349042,43.1186
89640.50744543182,43138.44380650958,43.1224
89641.22059942166,43138.07752030595,43.1186
89641.22940057835,43138.09547969404,43.1186
89641.93479942165,43137.727520305954,43.115
89641.94360057834,43137.745479694044,43.115
89641.93479942165,43137.727520305954,43.115
89641.22940057835,43138.09547969404,43.1186
89641.93510251722,43137.72737801417,43.115
89641.94329748277,43137.74562198583,43.115
89642.61210251723,43137.42327801417,43.115
89642.62029748278,43137.44152198583,43.115
89642.61210251723,43137.42327801417,43.115
89641.94329748277,43137.74562198583,43.115
89642.6120998842,43137.42327919673,43.115
89642.62030011581,43137.441520803266,43.115
89643.28879988419,43137.11907919673,43.115
89643.29700011581,43137.13732080327,43.115
89643.28879988419,43137.11907919673,43.115
89642.62030011581,43137.441520803266,43.115
89643.29011518224,43137.118595584914,43.115
89643.29568481776,43137.137804415084,43.115
89643.93401518224,43136.931895584916,43.115
89643.93958481775,43136.951104415086,43.115
89643.93401518224,43136.931895584916,43.115
89643.29568481776,43137.137804415084,43.115
89643.93532705824,43136.931609073145,43.115
89643.93827294176,43136.95139092686,43.115
89644.65652705824,43136.824209073144,43.1149
89644.65947294176,43136.843990926856,43.1149
89644.65652705824,43136.824209073144,43.1149
89643.93827294176,43136.95139092686,43.115
89644.65877954819,43136.82413043138,43.1149
89644.6572204518,43136.84406956862,43.1149
89645.48877954819,43136.889030431375,43.1147
89645.4872204518,43136.90896956862,43.1147
89645.48877954819,43136.889030431375,43.1147
89644.6572204518,43136.84406956862,43.1149
89645.49234872349,43136.889995078884,43.1147
89645.4836512765,43136.90800492111,43.1147
89646.2889487235,43137.274695078886,43.1145
89646.2802512765,43137.292704921114,43.1145
89646.2889487235,43137.274695078886,43.1145
89645.4836512765,43136.90800492111,43.1147
89646.29142287618,43137.27638916147,43.1145
89646.27777712382,43137.29101083853,43.1145
89646.97162287618,43137.91118916147,43.1143
89646.95797712382,43137.92581083853,43.1143
89646.97162287618,43137.91118916147,43.1143
89646.27777712382,43137.29101083853,43.1145
89646.97376852295,43137.91407669858,43.1143
89646.95583147705,43137.92292330142,43.1143
89647.38736852295,43138.75267669858,43.1141
89647.36943147705,43138.76152330142,43.1141
89647.38736852295,43138.75267669858,43.1141
89646.95583147705,43137.92292330142,43.1143
89647.38823112313,43138.755269969064,43.1141
89647.36856887687,43138.75893003094,43.1141
89647.55243112313,43139.63736996906,43.1146
89647.53276887687,43139.641030030936,43.1146
89647.55243112313,43139.63736996906,43.1146
89647.36856887687,43138.75893003094,43.1141
89647.5525122689,43139.64052171225,43.1146
89647.5326877311,43139.637878287744,43.1146
89647.4378122689,43140.500721712255,43.1186
89647.4179877311,43140.49807828775,43.1186
89647.4378122689,43140.500721712255,43.1186
89647.5326877311,43139.637878287744,43.1146
89647.43766408162,43140.501559329605,43.1186
89647.41813591837,43140.4972406704,43.1186
89647.25656408162,43141.3204593296,43.1225
89647.23703591837,43141.316140670395,43.1225
89647.25656408162,43141.3204593296,43.1225
89647.41813591837,43140.4972406704,43.1186
89647.25649924428,43141.32073406067,43.1225
89647.23710075571,43141.31586593933,43.1225
89647.03939924428,43142.18583406067,43.1255
89647.02000075571,43142.18096593933,43.1255
89647.03939924428,43142.18583406067,43.1255
89647.23710075571,43141.31586593933,43.1225
89647.03938172529,43142.185902835634,43.1255
89647.0200182747,43142.18089716437,43.1255
89646.81538172529,43143.05240283563,43.1285
89646.7960182747,43143.047397164366,43.1285
89646.81538172529,43143.05240283563,43.1285
89647.0200182747,43142.18089716437,43.1255
89646.81531145916,43143.05266040697,43.1285
89646.79608854084,43143.04713959303,43.1285
89646.56671145916,43143.91826040697,43.1321
89646.54748854085,43143.91273959303,43.1321
89646.56671145916,43143.91826040697,43.1321
89646.79608854084,43143.04713959303,43.1285
89646.56640853763,43143.91915391872,43.1321
89646.54779146238,43143.91184608128,43.1321
89646.22780853763,43144.78175391872,43.1381
89646.20919146237,43144.77444608128,43.1381
89646.22780853763,43144.78175391872,43.1381
89646.54779146238,43143.91184608128,43.1321
89646.2275148137,43144.78242817867,43.1381
89646.20948518631,43144.77377182134,43.1381
89645.8218148137,43145.62742817866,43.1432
89645.8037851863,43145.61877182133,43.1432
89645.8218148137,43145.62742817866,43.1432
89646.20948518631,43144.77377182134,43.1381
89645.8216705657,43145.62771660672,43.1432
89645.8039294343,43145.61848339327,43.1432
89645.3875705657,43146.46181660672,43.147
89645.3698294343,43146.45258339327,43.147
89645.3875705657,43146.46181660672,43.147
89645.8039294343,43145.61848339327,43.1432
89645.38727296806,43146.462348224115,43.147
89645.37012703194,43146.45205177588,43.147
89644.90067296806,43147.27264822412,43.1472
89644.88352703194,43147.262351775884,43.1472
89644.90067296806,43147.27264822412,43.1472
89645.37012703194,43146.45205177588,43.147
89644.90063035848,43147.27271852303,43.1472
89644.88356964152,43147.26228147697,43.1472
89644.40743035848,43148.07891852303,43.1475
89644.39036964152,43148.06848147697,43.1475
89644.40743035848,43148.07891852303,43.1475
89644.88356964152,43147.26228147697,43.1472
89644.40723625597,43148.07922329945,43.1475
89644.39056374403,43148.06817670055,43.1475
89643.88513625597,43148.86722329945,43.1477
89643.86846374403,43148.85617670055,43.1477
89643.88513625597,43148.86722329945,43.1477
89644.39056374403,43148.06817670055,43.1475
89643.88529339108,43148.86697847517,43.1477
89643.86830660891,43148.85642152483,43.1477
89643.38649339108,43149.669578475165,43.1478
89643.36950660891,43149.65902152483,43.1478
89643.38649339108,43149.669578475165,43.1478
89643.86830660891,43148.85642152483,43.1477
89643.38662529139,43149.66936007302,43.1478
89643.3693747086,43149.65923992697,43.1478
89642.90832529138,43150.48466007302,43.1479
89642.8910747086,43150.474539926974,43.1479
89642.90832529138,43150.48466007302,43.1479
89643.3693747086,43149.65923992697,43.1478
89642.90829613697,43150.48470944474,43.1479
89642.89110386302,43150.47449055526,43.1479
89642.42529613698,43151.297309444744,43.1479
89642.40810386302,43151.28709055526,43.1479
89642.42529613698,43151.297309444744,43.1479
89642.89110386302,43150.47449055526,43.1479
89642.42522933925,43151.297420188384,43.1479
89642.40817066075,43151.28697981162,43.1479
89641.93162933925,43152.10392018838,43.1479
89641.91457066075,43152.09347981162,43.1479
89641.93162933925,43152.10392018838,43.1479
89642.40817066075,43151.28697981162,43.1479
89641.93161491194,43152.10394368871,43.1479
89641.91458508806,43152.0934563113,43.1479
89641.43581491194,43152.909043688705,43.148
89641.41878508806,43152.898556311295,43.148
89641.43581491194,43152.909043688705,43.148
89641.91458508806,43152.0934563113,43.1479
89641.4358093836,43152.90905265503,43.148
89641.41879061639,43152.89854734497,43.148
89640.9392093836,43153.71355265503,43.148
89640.92219061639,43153.70304734497,43.148
89640.9392093836,43153.71355265503,43.148
89641.41879061639,43152.89854734497,43.148
89640.9392263012,43153.71352514927,43.148
89640.9221736988,43153.703074850724,43.148
89640.4452263012,43154.519625149274,43.148
89640.4281736988,43154.509174850726,43.148
89640.4452263012,43154.519625149274,43.148
89640.9221736988,43153.703074850724,43.148
89640.44528061652,43154.519535466345,43.148
89640.42811938349,43154.509264533655,43.148
89639.95978061651,43155.33073546634,43.148
89639.94261938348,43155.32046453365,43.148
89639.95978061651,43155.33073546634,43.148
89640.42811938349,43154.509264533655,43.148
89639.95978033757,43155.330735932446,43.148
89639.94261966243,43155.32046406755,43.148
89639.47428033757,43156.14183593245,43.148
89639.45711966243,43156.13156406755,43.148
89639.47428033757,43156.14183593245,43.148
89639.94261966243,43155.32046406755,43.148
89639.47397925008,43156.142308388065,43.148
89639.45742074992,43156.13109161194,43.148
89638.94397925008,43156.92470838806,43.148
89638.92742074993,43156.91349161194,43.148
89638.94397925008,43156.92470838806,43.148
89639.45742074992,43156.13109161194,43.148
89638.94397842634,43156.92470960399,43.148
89638.92742157367,43156.91349039601,43.148
89638.41387842633,43157.70700960399,43.148
89638.39732157366,43157.69579039601,43.148
89638.41387842633,43157.70700960399,43.148
89638.92742157367,43156.91349039601,43.148
89638.41390631416,43157.70696822585,43.148
89638.39729368583,43157.695831774145,43.148
89637.88760631417,43158.49206822585,43.148
89637.87099368584,43158.480931774146,43.148
89637.88760631417,43158.49206822585,43.148
89638.39729368583,43157.695831774145,43.148
89637.88768965218,43158.4919418503,43.148
89637.87091034782,43158.4810581497,43.148
89637.37318965218,43159.2851418503,43.148
89637.35641034781,43159.2742581497,43.148
89637.37318965218,43159.2851418503,43.148
89637.87091034782,43158.4810581497,43.148
89637.37321590683,43159.28510115761,43.148
89637.35638409316,43159.274298842385,43.148
89636.86261590684,43160.08070115761,43.148
89636.84578409317,43160.06989884238,43.148
89636.86261590684,43160.08070115761,43.148
89637.35638409316,43159.274298842385,43.148
89636.86267153466,43160.08061348276,43.148
89636.84572846534,43160.069986517236,43.148
89636.36027153466,43160.881613482765,43.148
89636.34332846534,43160.87098651724,43.148
89636.36027153466,43160.881613482765,43.148
89636.84572846534,43160.069986517236,43.148
89636.36026748214,43160.88161993855,43.148
89636.34333251786,43160.87098006146,43.148
89635.85726748215,43161.68221993854,43.148
89635.84033251787,43161.671580061455,43.148
89635.85726748215,43161.68221993854,43.148
89636.34333251786,43160.87098006146,43.148
89635.85717012512,43161.6823718374,43.148
89635.8404298749,43161.6714281626,43.148
89635.33987012511,43162.473671837404,43.148
89635.32312987489,43162.4627281626,43.148
89635.33987012511,43162.473671837404,43.148
89635.8404298749,43161.6714281626,43.148
89635.33981903856,43162.47374919767,43.148
89635.32318096144,43162.462650802336,43.148
89634.81511903857,43163.26034919767,43.148
89634.79848096144,43163.249250802335,43.148
89634.81511903857,43163.26034919767,43.148
89635.32318096144,43162.462650802336,43.148
89634.81517461095,43163.260264968565,43.148
89634.79842538906,43163.24933503144,43.148
89634.29847461094,43164.052064968564,43.148
89634.28172538905,43164.04113503144,43.148
89634.29847461094,43164.052064968564,43.148
89634.79842538906,43163.24933503144,43.148
89634.29851415506,43164.05200388632,43.148
89634.28168584494,43164.041196113685,43.148
89633.78761415507,43164.84750388632,43.148
89633.77078584494,43164.836696113685,43.148
89633.78761415507,43164.84750388632,43.148
89634.28168584494,43164.041196113685,43.148
89633.78754450823,43164.84761082361,43.148
89633.77085549178,43164.8365891764,43.148
89633.26654450822,43165.636510823606,43.148
89633.24985549177,43165.6254891764,43.148
89633.26654450822,43165.636510823606,43.148
89633.77085549178,43164.8365891764,43.148
89633.26655500161,43165.63649490142,43.148
89633.24984499838,43165.625505098586,43.148
89632.74705500162,43166.42639490141,43.148
89632.73034499839,43166.41540509858,43.148
89632.74705500162,43166.42639490141,43.148
89633.24984499838,43165.625505098586,43.148
89632.74712281025,43166.42629038646,43.148
89632.73027718975,43166.41550961354,43.148
89632.23802281026,43167.22179038646,43.148
89632.22117718976,43167.21100961354,43.148
89632.23802281026,43167.22179038646,43.148
89632.73027718975,43166.41550961354,43.148
89632.23733601038,43167.22273672938,43.148
89632.22186398963,43167.21006327061,43.148
89631.64273601037,43167.94863672939,43.148
89631.62726398962,43167.93596327062,43.148
89631.64273601037,43167.94863672939,43.148
89632.22186398963,43167.21006327061,43.148
89631.64224017544,43167.94919781472,43.148
89631.62775982455,43167.935402185285,43.148
89631.00154017545,43168.62169781472,43.148
89630.98705982456,43168.607902185286,43.148
89631.00154017545,43168.62169781472,43.148
89631.62775982455,43167.935402185285,43.148
89631.0008725057,43168.62233672106,43.148
89630.98772749431,43168.607263278944,43.148
89629.5063725057,43169.92563672106,43.1494
89629.49322749431,43169.91056327894,43.1494
89629.5063725057,43169.92563672106,43.1494
89630.98772749431,43168.607263278944,43.148
89629.50745777393,43169.92453105731,43.1494
89629.49214222608,43169.911668942696,43.1494
89628.30115777392,43171.36093105731,43.1471
89628.28584222608,43171.348068942694,43.1471
89628.30115777392,43171.36093105731,43.1471
89629.49214222608,43169.911668942696,43.1494
89628.30001214049,43171.36208894069,43.1471
89628.28698785951,43171.346911059314,43.1471
89626.65931214049,43172.76998894069,43.148
89626.6462878595,43172.75481105931,43.148
89626.65931214049,43172.76998894069,43.148
89628.28698785951,43171.346911059314,43.1471
89626.65768197762,43172.77112733037,43.148
89626.64791802237,43172.75367266963,43.148
89624.00318197763,43174.256027330375,43.148
89623.99341802238,43174.23857266963,43.148
89624.00318197763,43174.256027330375,43.148
89626.64791802237,43172.75367266963,43.148
89624.0034200204,43174.25588984213,43.148
89623.99317997962,43174.23871015788,43.148
89621.93482002038,43175.48888984213,43.148
89621.9245799796,43175.47171015788,43.148
89621.93482002038,43175.48888984213,43.148
89623.99317997962,43174.23871015788,43.148
89621.93549597758,43175.48844902705,43.148
89621.9239040224,43175.47215097296,43.148
89620.00269597759,43176.86314902705,43.148
89619.99110402241,43176.84685097296,43.148
89620.00269597759,43176.86314902705,43.148
89621.9239040224,43175.47215097296,43.148
89620.00584109646,43176.859478480124,43.148
89619.98795890354,43176.85052151988,43.148
89619.21544109646,43178.43747848012,43.148
89619.19755890354,43178.428521519876,43.148
89619.21544109646,43178.43747848012,43.148
89619.98795890354,43176.85052151988,43.148
89619.21636319699,43178.4346484354,43.148
89619.19663680301,43178.43135156459,43.148
89618.92776319699,43180.16144843541,43.148
89618.90803680301,43180.158151564596,43.148
89618.92776319699,43180.16144843541,43.148
89619.19663680301,43178.43135156459,43.148
89618.92789997176,43180.15977624086,43.148
89618.90790002824,43180.159823759146,43.148
89618.93179997176,43181.801276240854,43.148
89618.91180002823,43181.801323759144,43.148
89618.93179997176,43181.801276240854,43.148
89618.90790002824,43180.159823759146,43.148
89618.93179563314,43181.801004512905,43.148
89618.91180436686,43181.80159548709,43.148
89618.94919563313,43182.38960451291,43.148
89618.92920436685,43182.390195487096,43.148
89618.94919563313,43182.38960451291,43.148
89618.91180436686,43181.80159548709,43.148
89618.94800564788,43182.38516074301,43.148
89618.93039435211,43182.39463925699,43.148
89619.71080564789,43183.80246074301,43.148
89619.69319435212,43183.81193925699,43.148
89619.71080564789,43183.80246074301,43.148
89618.93039435211,43182.39463925699,43.148
89619.70841440557,43183.79952827323,43.148
89619.69558559444,43183.814871726776,43.148
89621.19111440556,43185.03922827323,43.148
89621.17828559443,43185.054571726774,43.148
89621.19111440556,43185.03922827323,43.148
89619.69558559444,43183.814871726776,43.148
89621.18993203838,43185.03837792418,43.148
89621.17946796161,43185.05542207582,43.148
89622.71223203838,43185.97297792418,43.148
89622.70176796161,43185.99002207582,43.148
89622.71223203838,43185.97297792418,43.148
89621.17946796161,43185.05542207582,43.148
89622.71324447152,43185.97368932944,43.148
89622.70075552847,43185.989310670564,43.148
89623.44334447153,43186.557389329435,43.148
89623.43085552847,43186.57301067056,43.148
89623.44334447153,43186.557389329435,43.148
89622.70075552847,43185.989310670564,43.148
89623.44247704098,43186.556768663904,43.148
89623.43172295901,43186.57363133609,43.148
89624.23887704099,43187.06466866391,43.148
89624.22812295902,43187.081531336094,43.148
89624.23887704099,43187.06466866391,43.148
89623.43172295901,43186.57363133609,43.148
89624.23857538009,43187.06448370653,43.148
89624.22842461991,43187.081716293476,43.148
89625.05277538009,43187.544083706525,43.148
89625.0426246199,43187.561316293475,43.148
89625.05277538009,43187.544083706525,43.148
89624.22842461991,43187.081716293476,43.148
89625.05242777534,43187.54388818183,43.148
89625.04297222465,43187.56151181817,43.148
89625.88332777534,43187.989688181835,43.148
89625.87387222465,43188.00731181817,43.148
89625.88332777534,43187.989688181835,43.148
89625.04297222465,43187.56151181817,43.148
89625.88326594178,43187.989655284844,43.148
89625.87393405821,43188.00734471516,43.148
89626.71296594178,43188.42735528484,43.148
89626.70363405821,43188.445044715154,43.148
89626.71296594178,43188.42735528484,43.148
89625.87393405821,43188.00734471516,43.148
89626.71288964218,43188.42731545284,43.148
89626.70371035782,43188.44508454715,43.148
89627.52978964218,43188.84931545285,43.148
89627.52061035782,43188.86708454716,43.148
89627.52978964218,43188.84931545285,43.148
89626.70371035782,43188.44508454715,43.148
89627.52837071997,43188.8487159857,43.148
89627.52202928004,43188.8676840143,43.148
89628.40447071996,43189.1416159857,43.148
89628.39812928003,43189.1605840143,43.148
89628.40447071996,43189.1416159857,43.148
89627.52202928004,43188.8676840143,43.148
89628.40186893585,43189.14111619779,43.148
89628.40073106415,43189.16108380222,43.148
89629.33016893585,43189.194016197784,43.148
89629.32903106415,43189.21398380221,43.148
89629.33016893585,43189.194016197784,43.148
89628.40073106415,43189.16108380222,43.148
89629.32831291387,43189.19408317552,43.148
89629.33088708612,43189.213916824476,43.148
89630.26291291388,43189.07278317552,43.148
89630.26548708613,43189.09261682448,43.148
89630.26291291388,43189.07278317552,43.148
89629.33088708612,43189.213916824476,43.148
89630.261176505,43189.073168029,43.148
89630.26722349502,43189.092231971,43.148
89631.141076505,43188.794068029,43.148
89631.14712349501,43188.813131971,43.148
89631.141076505,43188.794068029,43.148
89630.26722349502,43189.092231971,43.148
89631.13840154337,43188.79538248305,43.148
89631.14979845664,43188.81181751695,43.148
89631.87760154337,43188.282782483046,43.148
89631.88899845663,43188.29921751695,43.148
89631.87760154337,43188.282782483046,43.148
89631.14979845664,43188.81181751695,43.148
89631.87661795648,43188.28356022231,43.148
89631.88998204352,43188.29843977768,43.148
89632.53641795648,43187.69096022232,43.148
89632.54978204351,43187.705839777685,43.148
89632.53641795648,43187.69096022232,43.148
89631.88998204352,43188.29843977768,43.148
89632.53618500543,43187.691176230735,43.148
89632.55001499456,43187.70562376927,43.148
89633.18188500544,43187.073076230736,43.148
89633.19571499457,43187.08752376927,43.148
89633.18188500544,43187.073076230736,43.148
89632.55001499456,43187.70562376927,43.148
89633.18109447203,43187.07392623825,43.148
89633.19650552797,43187.086673761754,43.148
89633.76689447204,43186.36572623825,43.148
89633.78230552797,43186.37847376175,43.148
89633.76689447204,43186.36572623825,43.148
89633.19650552797,43187.086673761754,43.148
89633.76697123448,43186.36563455916,43.148
89633.78222876553,43186.37856544084,43.148
89634.36387123447,43185.66133455916,43.148
89634.37912876552,43185.674265440844,43.148
89634.36387123447,43185.66133455916,43.148
89633.78222876553,43186.37856544084,43.148
89634.36346144896,43185.66185174865,43.148
89634.37953855103,43185.673748251356,43.148
89634.92206144896,43184.90695174865,43.148
89634.93813855104,43184.91884825136,43.148
89634.92206144896,43184.90695174865,43.148
89634.37953855103,43185.673748251356,43.148
89634.92223961082,43184.90671823077,43.148
89634.93796038917,43184.919081769236,43.148
89635.50593961083,43184.16451823077,43.148
89635.52166038917,43184.176881769235,43.148
89635.50593961083,43184.16451823077,43.148
89634.93796038917,43184.919081769236,43.148
89635.50636695288,43184.16401047073,43.148
89635.52123304713,43184.17738952927,43.148
89636.13256695287,43183.46821047073,43.148
89636.14743304712,43183.48158952927,43.148
89636.13256695287,43183.46821047073,43.148
89635.52123304713,43184.17738952927,43.148
89636.13262059586,43183.46815134173,43.148
89636.14737940414,43183.48164865827,43.148
89636.76282059586,43182.77905134173,43.1478
89636.77757940414,43182.79254865827,43.1478
89636.76282059586,43182.77905134173,43.1478
89636.14737940414,43183.48164865827,43.148
89636.76291522478,43182.77894930335,43.1478
89636.77748477522,43182.79265069665,43.1478
89637.40051522478,43182.10094930335,43.1477
89637.41508477522,43182.11465069665,43.1477
89637.40051522478,43182.10094930335,43.1477
89636.77748477522,43182.79265069665,43.1478
89637.40127606853,43182.1002211927,43.1477
89637.41432393147,43182.1153788073,43.1477
89638.07087606852,43181.5238211927,43.1476
89638.08392393147,43181.5389788073,43.1476
89638.07087606852,43181.5238211927,43.1476
89637.41432393147,43182.1153788073,43.1477
89638.07140878681,43181.52339341792,43.1476
89638.08339121318,43181.53940658208,43.1476
89638.78610878682,43180.98859341792,43.1474
89638.79809121319,43181.00460658208,43.1474
89638.78610878682,43180.98859341792,43.1474
89638.08339121318,43181.53940658208,43.1476
89638.78705144499,43180.98796796136,43.1474
89638.79714855502,43181.00523203864,43.1474
89639.57185144498,43180.52896796136,43.1472
89639.58194855502,43180.54623203864,43.1472
89639.57185144498,43180.52896796136,43.1472
89638.79714855502,43181.00523203864,43.1474
89639.57492816976,43180.527796333154,43.1472
89639.57887183024,43180.54740366685,43.1472
89640.49372816976,43180.34299633315,43.1471
89640.49767183024,43180.36260366685,43.1471
89640.49372816976,43180.34299633315,43.1471
89639.57887183024,43180.54740366685,43.1472
89640.49519122783,43180.34281295112,43.1471
89640.49620877217,43180.36278704888,43.1471
89641.43349122783,43180.29501295112,43.147
89641.43450877216,43180.31498704888,43.147
89641.43349122783,43180.29501295112,43.147
89640.49620877217,43180.36278704888,43.1471
89641.43484337612,43180.29503562771,43.147
89641.43315662387,43180.31496437229,43.147
89642.37294337612,43180.37443562771,43.147
89642.37125662387,43180.394364372296,43.147
89642.37294337612,43180.37443562771,43.147
89641.43315662387,43180.31496437229,43.147
89642.37377504991,43180.37454128767,43.147
89642.37042495007,43180.39425871234,43.147
89643.29487504992,43180.531041287664,43.147
89643.29152495008,43180.550758712336,43.147
89643.29487504992,43180.531041287664,43.147
89642.37042495007,43180.39425871234,43.147
89643.29638473778,43180.531420683736,43.147
89643.29001526222,43180.550379316264,43.147
89644.16968473779,43180.82482068374,43.147
89644.16331526222,43180.84377931627,43.147
89644.16968473779,43180.82482068374,43.147
89643.29001526222,43180.550379316264,43.147
89644.17083458022,43180.8252882625,43.147
89644.1621654198,43180.8433117375,43.147
89644.9968345802,43181.2225882625,43.147
89644.98816541978,43181.2406117375,43.147
89644.9968345802,43181.2225882625,43.147
89644.1621654198,43180.8433117375,43.147
89644.9965958487,43181.22247727984,43.147
89644.98840415129,43181.240722720155,43.147
89645.8382958487,43181.60037727984,43.147
89645.83010415129,43181.618622720154,43.147
89645.8382958487,43181.60037727984,43.147
89644.98840415129,43181.240722720155,43.147
89645.83807455633,43181.60028111669,43.147
89645.83032544366,43181.61871888331,43.147
89646.69487455634,43181.96038111669,43.147
89646.68712544367,43181.978818883304,43.147
89646.69487455634,43181.96038111669,43.147
89645.83032544366,43181.61871888331,43.147
89646.69513810989,43181.9604963718,43.147
89646.68686189012,43181.97870362819,43.147
89647.54563810989,43182.34709637181,43.147
89647.53736189012,43182.3653036282,43.147
89647.54563810989,43182.34709637181,43.147
89646.68686189012,43181.97870362819,43.147
89647.54567490623,43182.347113188065,43.147
89647.53732509378,43182.36528681194,43.147
89648.39517490623,43182.737413188064,43.147
89648.38682509378,43182.75558681194,43.147
89648.39517490623,43182.737413188064,43.147
89647.53732509378,43182.36528681194,43.147
89648.39532557603,43182.73748393699,43.147
89648.38667442398,43182.755516063015,43.147
89649.24032557603,43183.142883936984,43.147
89649.23167442398,43183.16091606301,43.147
89649.24032557603,43183.142883936984,43.147
89648.38667442398,43182.755516063015,43.147
89649.24047170993,43183.14295551501,43.147
89649.23152829008,43183.160844484984,43.147
89650.08017170992,43183.56275551501,43.147
89650.07122829008,43183.58064448499,43.147
89650.08017170992,43183.56275551501,43.147
89649.23152829008,43183.160844484984,43.147
89650.0804792997,43183.56291602078,43.147
89650.07092070031,43183.58048397922,43.147
89650.90827929969,43184.013316020784,43.147
89650.89872070031,43184.03088397922,43.147
89650.90827929969,43184.013316020784,43.147
89650.07092070031,43183.58048397922,43.147
89650.9085028466,43184.01344139021,43.147
89650.8984971534,43184.03075860979,43.147
89651.7261028466,43184.48584139021,43.147
89651.71609715339,43184.50315860979,43.147
89651.7261028466,43184.48584139021,43.147
89650.8984971534,43184.03075860979,43.147
89651.72632780347,43184.48597532602,43.147
89651.71587219652,43184.503024673984,43.147
89652.53202780348,43184.98007532601,43.147
89652.52157219654,43184.99712467398,43.147
89652.53202780348,43184.98007532601,43.147
89651.71587219652,43184.503024673984,43.147
89652.53208771389,43184.98011235718,43.147
89652.52151228613,43184.99708764281,43.147
89653.33418771387,43185.47981235718,43.147
89653.32361228611,43185.49678764281,43.147
89653.33418771387,43185.47981235718,43.147
89652.52151228613,43184.99708764281,43.147
89653.33449770987,43185.48001352643,43.147
89653.32330229011,43185.496586473564,43.147
89654.11729770988,43186.00881352643,43.147
89654.10610229011,43186.025386473564,43.147
89654.11729770988,43186.00881352643,43.147
89653.32330229011,43185.496586473564,43.147
89654.11733514219,43186.00883893649,43.147
89654.1060648578,43186.025361063505,43.147
89654.8975351422,43186.54103893649,43.147
89654.8862648578,43186.557561063506,43.147
89654.8975351422,43186.54103893649,43.147
89654.1060648578,43186.025361063505,43.147
89654.89795890202,43186.54134451757,43.147
89654.88584109799,43186.557255482425,43.147
89655.65005890201,43187.114144517574,43.147
89655.63794109799,43187.13005548243,43.147
89655.65005890201,43187.114144517574,43.147
89654.88584109799,43186.557255482425,43.147
89655.64953144026,43187.11376914362,43.147
89655.63846855974,43187.13043085638,43.147
89656.42833144026,43187.63086914362,43.147
89656.41726855974,43187.647530856375,43.147
